"GeneID" "Cluster" "Name"
"5579" "YOL134C" "insignificant" ""
"5580" "YOL135C" "cluster2" "MED7"
"5581" "YOL136C" "insignificant" "PFK27"
"5582" "YOL137W" "cluster1" "BSC6"
"5583" "YOL138C" "insignificant" "RTC1"
"5584" "YOL139C" "cluster5" "CDC33"
"5585" "YOL140W" "cluster4" "ARG8"
"5586" "YOL141W" "cluster6" "PPM2"
"5587" "YOL142W" "cluster5" "RRP40"
"5588" "YOL143C" "cluster4" "RIB4"
"5589" "YOL144W" "cluster6" "NOP8"
"5590" "YOL145C" "insignificant" "CTR9"
"5591" "YOL146W" "cluster1" "PSF3"
"5592" "YOL147C" "cluster3" "PEX11"
"5593" "YOL148C" "insignificant" "SPT20"
"5594" "YOL149W" "insignificant" "DCP1"
"5595" "YOL150C" "insignificant" ""
"5596" "YOL151W" "cluster9" "GRE2"
"5597" "YOL152W" "cluster4" "FRE7"
"5598" "YOL154W" "cluster9" "ZPS1"
"5599" "YOL155C" "cluster11" "HPF1"
"5600" "YOL156W" "insignificant" "HXT11"
"5601" "YOL157C" "insignificant" "IMA2"
"5602" "YOL158C" "cluster4" "ENB1"
"5603" "YOL159C" "cluster3" "CSS3"
"5604" "YOL159C-A" "insignificant" ""
"5605" "YOL160W" "insignificant" ""
"5606" "YOL161C" "insignificant" "PAU20"
"5607" "YOL162W" "insignificant" ""
"5608" "YOL163W" "insignificant" ""
"5609" "YOL164W" "cluster4" "BDS1"
"5610" "YOL164W-A" "insignificant" ""
"5611" "YOL165C" "insignificant" "AAD15"
"5612" "YOL166C" "insignificant" ""
"5613" "YOL166W-A" "insignificant" ""
"5614" "YOR001W" "cluster5" "RRP6"
"5615" "YOR002W" "cluster1" "ALG6"
"5616" "YOR003W" "insignificant" "YSP3"
"5617" "YOR004W" "cluster6" "UTP23"
"5618" "YOR005C" "insignificant" "DNL4"
"5619" "YOR006C" "cluster1" "TSR3"
"5620" "YOR007C" "insignificant" "SGT2"
"5621" "YOR008C" "insignificant" "SLG1"
"5622" "YOR008C-A" "insignificant" ""
"5623" "YOR008W-B" "insignificant" ""
"5624" "YOR009W" "cluster9" "TIR4"
"5625" "YOR010C" "insignificant" "TIR2"
"5626" "YOR011W" "insignificant" "AUS1"
"5627" "YOR011W-A" "insignificant" ""
"5628" "YOR012W" "insignificant" ""
"5629" "YOR013W" "cluster4" "IRC11"
"5630" "YOR014W" "cluster2" "RTS1"
"5631" "YOR015W" "insignificant" ""
"5632" "YOR016C" "cluster1" "ERP4"
"5633" "YOR017W" "insignificant" "PET127"
"5634" "YOR018W" "insignificant" "ROD1"
"5635" "YOR019W" "insignificant" ""
"5636" "YOR020C" "cluster3" "HSP10"
"5637" "YOR020W-A" "cluster3" ""
"5638" "YOR021C" "cluster5" "SFM1"
"5639" "YOR022C" "insignificant" "DDL1"
"5640" "YOR023C" "cluster2" "AHC1"
"5641" "YOR024W" "insignificant" ""
"5642" "YOR025W" "cluster2" "HST3"
"5643" "YOR026W" "cluster2" "BUB3"
"5644" "YOR027W" "cluster3" "STI1"
"5645" "YOR028C" "cluster9" "CIN5"
"5646" "YOR029W" "insignificant" ""
"5647" "YOR030W" "cluster2" "DFG16"
"5648" "YOR032C" "cluster8" "HMS1"
"5649" "YOR032W-A" "insignificant" ""
"5650" "YOR033C" "insignificant" "EXO1"
"5651" "YOR034C" "cluster2" "AKR2"
"5652" "YOR034C-A" "cluster9" ""
"5653" "YOR035C" "cluster3" "SHE4"
"5654" "YOR036W" "cluster3" "PEP12"
"5655" "YOR037W" "insignificant" "CYC2"
"5656" "YOR038C" "insignificant" "HIR2"
"5657" "YOR039W" "insignificant" "CKB2"
"5658" "YOR040W" "cluster8" "GLO4"
"5659" "YOR041C" "insignificant" ""
"5660" "YOR042W" "cluster3" "CUE5"
"5661" "YOR043W" "insignificant" "WHI2"
"5662" "YOR044W" "insignificant" "IRC23"
"5663" "YOR045W" "insignificant" "TOM6"
"5664" "YOR046C" "cluster5" "DBP5"
"5665" "YOR047C" "insignificant" "STD1"
"5666" "YOR048C" "insignificant" "RAT1"
"5667" "YOR049C" "cluster9" "RSB1"
"5668" "YOR050C" "insignificant" ""
"5669" "YOR051C" "cluster5" "ETT1"
"5670" "YOR052C" "cluster3" "TMC1"
"5671" "YOR053W" "insignificant" ""
"5672" "YOR054C" "cluster3" "VHS3"
"5673" "YOR055W" "insignificant" ""
"5674" "YOR056C" "cluster5" "NOB1"
"5675" "YOR057W" "insignificant" "SGT1"
"5676" "YOR058C" "cluster2" "ASE1"
"5677" "YOR059C" "cluster2" "LPL1"
"5678" "YOR060C" "cluster2" "SLD7"
"5679" "YOR061W" "cluster1" "CKA2"
"5680" "YOR062C" "cluster3" ""
"5681" "YOR063W" "cluster7" "RPL3"
"5682" "YOR064C" "cluster2" "YNG1"
"5683" "YOR065W" "insignificant" "CYT1"
"5684" "YOR066W" "cluster2" "MSA1"
"5685" "YOR067C" "insignificant" "ALG8"
"5686" "YOR068C" "insignificant" "VAM10"
"5687" "YOR069W" "insignificant" "VPS5"
"5688" "YOR070C" "insignificant" "GYP1"
"5689" "YOR071C" "cluster4" "NRT1"
"5690" "YOR072W" "insignificant" ""
"5691" "YOR072W-A" "insignificant" ""
"5692" "YOR073W" "cluster2" "SGO1"
"5693" "YOR073W-A" "insignificant" ""
"5694" "YOR074C" "cluster4" "CDC21"
"5695" "YOR075W" "cluster2" "UFE1"
"5696" "YOR076C" "insignificant" "SKI7"
"5697" "YOR077W" "insignificant" "RTS2"
"5698" "YOR078W" "cluster5" "BUD21"
"5699" "YOR079C" "cluster5" "ATX2"
"5700" "YOR080W" "cluster1" "DIA2"
"5701" "YOR081C" "insignificant" "TGL5"
"5702" "YOR082C" "insignificant" ""
"5703" "YOR083W" "cluster9" "WHI5"
"5704" "YOR084W" "cluster3" "LPX1"
"5705" "YOR085W" "cluster5" "OST3"
"5706" "YOR086C" "cluster2" "TCB1"
"5707" "YOR087W" "cluster1" "YVC1"
"5708" "YOR089C" "insignificant" "VPS21"
"5709" "YOR090C" "cluster2" "PTC5"
"5710" "YOR091W" "cluster5" "TMA46"
"5711" "YOR092W" "insignificant" "ECM3"
"5712" "YOR093C" "insignificant" "CMR2"
"5713" "YOR094W" "insignificant" "ARF3"
"5714" "YOR095C" "cluster6" "RKI1"
"5715" "YOR096W" "cluster7" "RPS7A"
"5716" "YOR097C" "insignificant" ""
"5717" "YOR098C" "insignificant" "NUP1"
"5718" "YOR099W" "cluster4" "KTR1"
"5719" "YOR100C" "cluster8" "CRC1"
"5720" "YOR101W" "cluster6" "RAS1"
"5721" "YOR102W" "insignificant" ""
"5722" "YOR103C" "cluster9" "OST2"
"5723" "YOR104W" "cluster2" "PIN2"
"5724" "YOR105W" "insignificant" ""
"5725" "YOR106W" "cluster1" "VAM3"
"5726" "YOR107W" "cluster10" "RGS2"
"5727" "YOR108C-A" "insignificant" ""
"5728" "YOR108W" "cluster6" "LEU9"
"5729" "YOR109W" "cluster1" "INP53"
"5730" "YOR110W" "cluster1" "TFC7"
"5731" "YOR111W" "insignificant" ""
"5732" "YOR112W" "cluster1" "CEX1"
"5733" "YOR113W" "cluster3" "AZF1"
"5734" "YOR114W" "cluster2" ""
"5735" "YOR115C" "cluster5" "TRS33"
"5736" "YOR116C" "cluster6" "RPO31"
"5737" "YOR117W" "cluster1" "RPT5"
"5738" "YOR118W" "insignificant" "RTC5"
"5739" "YOR119C" "cluster5" "RIO1"
"5740" "YOR120W" "cluster8" "GCY1"
"5741" "YOR121C" "insignificant" ""
"5742" "YOR122C" "cluster2" "PFY1"
"5743" "YOR123C" "insignificant" "LEO1"
"5744" "YOR124C" "cluster2" "UBP2"
"5745" "YOR125C" "cluster2" "CAT5"
"5746" "YOR126C" "insignificant" "IAH1"
"5747" "YOR127W" "cluster1" "RGA1"
"5748" "YOR128C" "cluster4" "ADE2"
"5749" "YOR129C" "cluster1" "AFI1"
"5750" "YOR130C" "cluster4" "ORT1"
"5751" "YOR131C" "cluster1" ""
"5752" "YOR132W" "insignificant" "VPS17"
"5753" "YOR133W" "cluster7" "EFT1"
"5754" "YOR134W" "cluster8" "BAG7"
"5755" "YOR135C" "insignificant" "IRC14"
"5756" "YOR136W" "cluster3" "IDH2"
"5757" "YOR137C" "cluster3" "SIA1"
"5758" "YOR138C" "cluster2" "RUP1"
"5759" "YOR139C" "insignificant" ""
"5760" "YOR140W" "insignificant" "SFL1"
"5761" "YOR141C" "insignificant" "ARP8"
"5762" "YOR142W" "insignificant" "LSC1"
"5763" "YOR142W-B" "insignificant" NA
"5764" "YOR143C" "cluster5" "THI80"
"5765" "YOR144C" "cluster1" "ELG1"
"5766" "YOR145C" "cluster6" "PNO1"
"5767" "YOR146W" "insignificant" ""
"5768" "YOR147W" "insignificant" "MDM32"
"5769" "YOR148C" "insignificant" "SPP2"
"5770" "YOR149C" "insignificant" "SMP3"
"5771" "YOR150W" "insignificant" "MRPL23"
"5772" "YOR151C" "insignificant" "RPB2"
"5773" "YOR152C" "insignificant" "ATG40"
"5774" "YOR153W" "insignificant" "PDR5"
"5775" "YOR154W" "insignificant" "SLP1"
"5776" "YOR155C" "insignificant" "ISN1"
"5777" "YOR156C" "insignificant" "NFI1"
"5778" "YOR157C" "cluster1" "PUP1"
"5779" "YOR158W" "insignificant" "PET123"
"5780" "YOR159C" "insignificant" "SME1"
"5781" "YOR160W" "insignificant" "MTR10"
"5782" "YOR161C" "cluster8" "PNS1"
"5783" "YOR161C-C" "insignificant" ""
"5784" "YOR161W-A" "insignificant" ""
"5785" "YOR161W-B" "insignificant" ""
"5786" "YOR162C" "insignificant" "YRR1"
"5787" "YOR163W" "cluster2" "DDP1"
"5788" "YOR164C" "insignificant" "GET4"
"5789" "YOR165W" "insignificant" "SEY1"
"5790" "YOR166C" "insignificant" "SWT1"
"5791" "YOR167C" "insignificant" "RPS28A"
"5792" "YOR168W" "cluster6" "GLN4"
"5793" "YOR169C" "insignificant" ""
"5794" "YOR170W" "insignificant" ""
"5795" "YOR171C" "cluster2" "LCB4"
"5796" "YOR172W" "cluster1" "YRM1"
"5797" "YOR173W" "cluster8" "DCS2"
"5798" "YOR174W" "insignificant" "MED4"
"5799" "YOR175C" "insignificant" "ALE1"
"5800" "YOR176W" "insignificant" "HEM15"
"5801" "YOR177C" "insignificant" "MPC54"
"5802" "YOR178C" "cluster8" "GAC1"
"5803" "YOR179C" "cluster2" "SYC1"
"5804" "YOR180C" "insignificant" "DCI1"
"5805" "YOR181W" "insignificant" "LAS17"
"5806" "YOR182C" "cluster7" "RPS30B"
"5807" "YOR183W" "insignificant" "FYV12"
"5808" "YOR184W" "insignificant" "SER1"
"5809" "YOR185C" "cluster8" "GSP2"
"5810" "YOR186C-A" "insignificant" ""
"5811" "YOR186W" "cluster11" ""
"5812" "YOR187W" "insignificant" "TUF1"
"5813" "YOR188W" "cluster1" "MSB1"
"5814" "YOR189W" "insignificant" "IES4"
"5815" "YOR190W" "insignificant" "SPR1"
"5816" "YOR191W" "insignificant" "ULS1"
"5817" "YOR192C" "insignificant" "THI72"
"5818" "YOR192C-B" "insignificant" NA
"5819" "YOR192C-C" "insignificant" ""
"5820" "YOR193W" "cluster2" "PEX27"
"5821" "YOR194C" "cluster1" "TOA1"
"5822" "YOR195W" "cluster2" "SLK19"
"5823" "YOR196C" "cluster1" "LIP5"
"5824" "YOR197W" "cluster1" "MCA1"
"5825" "YOR198C" "insignificant" "BFR1"
"5826" "YOR199W" "insignificant" ""
"5827" "YOR200W" "insignificant" ""
"5828" "YOR201C" "insignificant" "MRM1"
"5829" "YOR202W" "cluster10" "HIS3"
"5830" "YOR203W" "insignificant" ""
"5831" "YOR204W" "cluster10" "DED1"
"5832" "YOR205C" "insignificant" "GEP3"
"5833" "YOR206W" "cluster6" "NOC2"
"5834" "YOR207C" "cluster5" "RET1"
"5835" "YOR208W" "cluster3" "PTP2"
"5836" "YOR209C" "cluster5" "NPT1"
"5837" "YOR210W" "cluster5" "RPB10"
"5838" "YOR211C" "insignificant" "MGM1"
"5839" "YOR212W" "cluster5" "STE4"
"5840" "YOR213C" "insignificant" "SAS5"
"5841" "YOR214C" "insignificant" "SPR2"
"5842" "YOR215C" "insignificant" "AIM41"
"5843" "YOR216C" "insignificant" "RUD3"
"5844" "YOR217W" "cluster1" "RFC1"
"5845" "YOR218C" "insignificant" ""
"5846" "YOR219C" "cluster2" "STE13"
"5847" "YOR220W" "cluster3" "RCN2"
"5848" "YOR221C" "cluster2" "MCT1"
"5849" "YOR222W" "cluster4" "ODC2"
"5850" "YOR223W" "cluster3" "DSC3"
"5851" "YOR224C" "cluster5" "RPB8"
"5852" "YOR225W" "insignificant" ""
"5853" "YOR226C" "cluster4" "ISU2"
"5854" "YOR227W" "cluster3" "HER1"
"5855" "YOR228C" "cluster3" "MCP1"
"5856" "YOR229W" "insignificant" "WTM2"
"5857" "YOR230W" "cluster3" "WTM1"
"5858" "YOR231C-A" "insignificant" ""
"5859" "YOR231W" "insignificant" "MKK1"
"5860" "YOR232W" "cluster5" "MGE1"
"5861" "YOR233W" "insignificant" "KIN4"
"5862" "YOR234C" "cluster7" "RPL33B"
"5863" "YOR235W" "insignificant" "IRC13"
"5864" "YOR236W" "cluster5" "DFR1"
"5865" "YOR237W" "insignificant" "HES1"
"5866" "YOR238W" "insignificant" ""
"5867" "YOR239W" "cluster5" "ABP140"
"5868" "YOR241W" "cluster1" "MET7"
"5869" "YOR242C" "insignificant" "SSP2"
"5870" "YOR243C" "cluster6" "PUS7"
"5871" "YOR244W" "insignificant" "ESA1"
"5872" "YOR245C" "insignificant" "DGA1"
"5873" "YOR246C" "insignificant" "ENV9"
"5874" "YOR247W" "cluster10" "SRL1"
"5875" "YOR248W" "insignificant" ""
"5876" "YOR249C" "insignificant" "APC5"
"5877" "YOR250C" "cluster1" "CLP1"
"5878" "YOR251C" "insignificant" "TUM1"
"5879" "YOR252W" "cluster6" "TMA16"
"5880" "YOR253W" "cluster5" "NAT5"
"5881" "YOR254C" "insignificant" "SEC63"
"5882" "YOR255W" "insignificant" "OSW1"
"5883" "YOR256C" "insignificant" "TRE2"
"5884" "YOR257W" "cluster2" "CDC31"
"5885" "YOR258W" "insignificant" "HNT3"
"5886" "YOR259C" "cluster1" "RPT4"
"5887" "YOR260W" "insignificant" "GCD1"
"5888" "YOR261C" "cluster2" "RPN8"
"5889" "YOR262W" "insignificant" "GPN2"
"5890" "YOR263C" "insignificant" ""
"5891" "YOR264W" "insignificant" "DSE3"
"5892" "YOR265W" "cluster1" "RBL2"
"5893" "YOR266W" "insignificant" "PNT1"
"5894" "YOR267C" "cluster3" "HRK1"
"5895" "YOR268C" "insignificant" ""
"5896" "YOR269W" "insignificant" "PAC1"
"5897" "YOR270C" "cluster5" "VPH1"
"5898" "YOR271C" "insignificant" "FSF1"
"5899" "YOR272W" "cluster6" "YTM1"
"5900" "YOR273C" "cluster3" "TPO4"
"5901" "YOR274W" "insignificant" "MOD5"
"5902" "YOR275C" "insignificant" "RIM20"
"5903" "YOR276W" "cluster7" "CAF20"
"5904" "YOR277C" "insignificant" ""
"5905" "YOR278W" "insignificant" "HEM4"
"5906" "YOR279C" "insignificant" "RFM1"
"5907" "YOR280C" "cluster1" "FSH3"
"5908" "YOR281C" "cluster1" "PLP2"
"5909" "YOR282W" "insignificant" ""
"5910" "YOR283W" "cluster5" ""
"5911" "YOR284W" "insignificant" "HUA2"
"5912" "YOR285W" "cluster3" "RDL1"
"5913" "YOR286W" "insignificant" "RDL2"
"5914" "YOR287C" "cluster6" "RRP36"
"5915" "YOR288C" "cluster2" "MPD1"
"5916" "YOR289W" "cluster8" ""
"5917" "YOR290C" "cluster2" "SNF2"
"5918" "YOR291W" "cluster2" "YPK9"
"5919" "YOR292C" "cluster3" ""
"5920" "YOR293C-A" "insignificant" ""
"5921" "YOR293W" "cluster7" "RPS10A"
"5922" "YOR294W" "cluster6" "RRS1"
"5923" "YOR295W" "insignificant" "UAF30"
"5924" "YOR296W" "cluster1" ""
"5925" "YOR297C" "insignificant" "TIM18"
"5926" "YOR298C-A" "cluster3" "MBF1"
"5927" "YOR298W" "insignificant" "MUM3"
"5928" "YOR299W" "insignificant" "BUD7"
"5929" "YOR300W" "insignificant" ""
"5930" "YOR301W" "insignificant" "RAX1"
"5931" "YOR302W" "cluster9" ""
"5932" "YOR303W" "cluster4" "CPA1"
"5933" "YOR304C-A" "cluster2" "BIL1"
"5934" "YOR304W" "insignificant" "ISW2"
"5935" "YOR305W" "cluster1" "RRG7"
"5936" "YOR306C" "cluster4" "MCH5"
"5937" "YOR307C" "insignificant" "SLY41"
"5938" "YOR308C" "insignificant" "SNU66"
"5939" "YOR309C" "insignificant" ""
"5940" "YOR310C" "cluster7" "NOP58"
"5941" "YOR311C" "insignificant" "DGK1"
"5942" "YOR312C" "cluster7" "RPL20B"
"5943" "YOR313C" "insignificant" "SPS4"
"5944" "YOR314W" "insignificant" ""
"5945" "YOR314W-A" "insignificant" ""
"5946" "YOR315W" "cluster4" "SFG1"
"5947" "YOR316C" "cluster2" "COT1"
"5948" "YOR316C-A" "insignificant" ""
"5949" "YOR317W" "cluster3" "FAA1"
"5950" "YOR318C" "insignificant" ""
"5951" "YOR319W" "insignificant" "HSH49"
"5952" "YOR320C" "insignificant" "GNT1"
"5953" "YOR321W" "cluster2" "PMT3"
"5954" "YOR322C" "insignificant" "LDB19"
"5955" "YOR323C" "cluster5" "PRO2"
"5956" "YOR324C" "insignificant" "FRT1"
"5957" "YOR325W" "insignificant" ""
"5958" "YOR326W" "cluster1" "MYO2"
"5959" "YOR327C" "insignificant" "SNC2"
"5960" "YOR328W" "insignificant" "PDR10"
"5961" "YOR329C" "cluster2" "SCD5"
"5962" "YOR329W-A" "insignificant" ""
"5963" "YOR330C" "insignificant" "MIP1"
"5964" "YOR331C" "insignificant" ""
"5965" "YOR332W" "insignificant" "VMA4"
"5966" "YOR333C" "insignificant" ""
"5967" "YOR334W" "insignificant" "MRS2"
"5968" "YOR335C" "cluster5" "ALA1"
"5969" "YOR335W-A" "insignificant" ""
"5970" "YOR336W" "insignificant" "KRE5"
"5971" "YOR337W" "cluster4" "TEA1"
"5972" "YOR338W" "cluster9" ""
"5973" "YOR339C" "insignificant" "UBC11"
"5974" "YOR340C" "cluster6" "RPA43"
"5975" "YOR341W" "cluster7" "RPA190"
"5976" "YOR342C" "cluster5" ""
"5977" "YOR343C" "cluster9" ""
"5978" "YOR343W-B" "insignificant" NA
"5979" "YOR344C" "cluster4" "TYE7"
"5980" "YOR345C" "insignificant" ""
"5981" "YOR346W" "cluster1" "REV1"
"5982" "YOR347C" "insignificant" "PYK2"
"5983" "YOR348C" "cluster8" "PUT4"
"5984" "YOR349W" "insignificant" "CIN1"
"5985" "YOR350C" "insignificant" "MNE1"
"5986" "YOR351C" "insignificant" "MEK1"
"5987" "YOR352W" "insignificant" "TFB6"
"5988" "YOR353C" "insignificant" "SOG2"
"5989" "YOR354C" "insignificant" "MSC6"
"5990" "YOR355W" "cluster1" "GDS1"
"5991" "YOR356W" "cluster2" "CIR2"
"5992" "YOR357C" "cluster2" "SNX3"
"5993" "YOR358W" "cluster3" "HAP5"
"5994" "YOR359W" "cluster6" "VTS1"
"5995" "YOR360C" "cluster2" "PDE2"
"5996" "YOR361C" "cluster5" "PRT1"
"5997" "YOR362C" "cluster1" "PRE10"
"5998" "YOR363C" "insignificant" "PIP2"
"5999" "YOR364W" "insignificant" ""
"6000" "YOR365C" "insignificant" ""
"6001" "YOR366W" "cluster12" ""
"6002" "YOR367W" "insignificant" "SCP1"
"6003" "YOR368W" "insignificant" "RAD17"
"6004" "YOR369C" "cluster7" "RPS12"
"6005" "YOR370C" "insignificant" "MRS6"
"6006" "YOR371C" "cluster2" "GPB1"
"6007" "YOR372C" "cluster2" "NDD1"
"6008" "YOR373W" "cluster2" "NUD1"
"6009" "YOR374W" "cluster8" "ALD4"
"6010" "YOR375C" "cluster10" "GDH1"
"6011" "YOR376W" "insignificant" ""
"6012" "YOR376W-A" "insignificant" ""
"6013" "YOR377W" "cluster4" "ATF1"
"6014" "YOR378W" "cluster4" "AMF1"
"6015" "YOR379C" "insignificant" ""
"6016" "YOR380W" "insignificant" "RDR1"
"6017" "YOR381W" "insignificant" "FRE3"
"6018" "YOR381W-A" "insignificant" ""
"6019" "YOR382W" "cluster11" "FIT2"
"6020" "YOR383C" "cluster11" "FIT3"
"6021" "YOR384W" "cluster3" "FRE5"
"6022" "YOR385W" "cluster4" ""
"6023" "YOR386W" "insignificant" "PHR1"
"6024" "YOR387C" "insignificant" ""
"6025" "YOR388C" "insignificant" "FDH1"
"6026" "YOR389W" "insignificant" ""
"6027" "YOR390W" "insignificant" "FEX1"
"6028" "YOR391C" "insignificant" "HSP33"
"6029" "YOR392W" "insignificant" ""
"6030" "YOR393W" "insignificant" "ERR1"
"6031" "YOR394C-A" "insignificant" ""
"6032" "YOR396W" "insignificant" "YRF1-8"
"6033" "YPL001W" "cluster1" "HAT1"
"6034" "YPL002C" "insignificant" "SNF8"
"6035" "YPL003W" "cluster3" "ULA1"
"6036" "YPL004C" "cluster3" "LSP1"
"6037" "YPL005W" "cluster3" "AEP3"
"6038" "YPL006W" "insignificant" "NCR1"
"6039" "YPL007C" "insignificant" "TFC8"
"6040" "YPL008W" "insignificant" "CHL1"
"6041" "YPL009C" "insignificant" "RQC2"
"6042" "YPL010W" "cluster1" "RET3"
"6043" "YPL011C" "insignificant" "TAF3"
"6044" "YPL012W" "cluster6" "RRP12"
"6045" "YPL013C" "cluster2" "MRPS16"
"6046" "YPL014W" "insignificant" "CIP1"
"6047" "YPL015C" "cluster3" "HST2"
"6048" "YPL016W" "insignificant" "SWI1"
"6049" "YPL017C" "cluster3" "IRC15"
"6050" "YPL018W" "cluster3" "CTF19"
"6051" "YPL019C" "cluster4" "VTC3"
"6052" "YPL020C" "cluster1" "ULP1"
"6053" "YPL021W" "insignificant" "ECM23"
"6054" "YPL022W" "cluster1" "RAD1"
"6055" "YPL023C" "cluster1" "MET12"
"6056" "YPL024W" "insignificant" "RMI1"
"6057" "YPL025C" "insignificant" ""
"6058" "YPL026C" "insignificant" "SKS1"
"6059" "YPL027W" "insignificant" "SMA1"
"6060" "YPL028W" "insignificant" "ERG10"
"6061" "YPL029W" "insignificant" "SUV3"
"6062" "YPL030W" "cluster5" "TRM44"
"6063" "YPL031C" "cluster2" "PHO85"
"6064" "YPL032C" "cluster1" "SVL3"
"6065" "YPL033C" "insignificant" "SRL4"
"6066" "YPL034W" "insignificant" ""
"6067" "YPL035C" "insignificant" ""
"6068" "YPL036W" "insignificant" "PMA2"
"6069" "YPL037C" "cluster7" "EGD1"
"6070" "YPL038W" "insignificant" "MET31"
"6071" "YPL038W-A" "insignificant" ""
"6072" "YPL039W" "cluster2" ""
"6073" "YPL040C" "cluster2" "ISM1"
"6074" "YPL041C" "cluster4" "MRX11"
"6075" "YPL042C" "cluster1" "SSN3"
"6076" "YPL043W" "cluster6" "NOP4"
"6077" "YPL044C" "insignificant" ""
"6078" "YPL045W" "insignificant" "VPS16"
"6079" "YPL046C" "insignificant" "ELC1"
"6080" "YPL047W" "insignificant" "SGF11"
"6081" "YPL048W" "insignificant" "CAM1"
"6082" "YPL049C" "cluster1" "DIG1"
"6083" "YPL050C" "insignificant" "MNN9"
"6084" "YPL051W" "insignificant" "ARL3"
"6085" "YPL052W" "cluster2" "OAZ1"
"6086" "YPL053C" "insignificant" "KTR6"
"6087" "YPL054W" "insignificant" "LEE1"
"6088" "YPL055C" "cluster3" "LGE1"
"6089" "YPL056C" "cluster8" "LCL1"
"6090" "YPL057C" "cluster3" "SUR1"
"6091" "YPL058C" "cluster10" "PDR12"
"6092" "YPL059W" "insignificant" "GRX5"
"6093" "YPL060C-A" "insignificant" NA
"6094" "YPL060W" "insignificant" "MFM1"
"6095" "YPL061W" "cluster10" "ALD6"
"6096" "YPL062W" "insignificant" ""
"6097" "YPL063W" "insignificant" "TIM50"
"6098" "YPL064C" "cluster1" "CWC27"
"6099" "YPL065W" "cluster2" "VPS28"
"6100" "YPL066W" "insignificant" "RGL1"
"6101" "YPL067C" "cluster4" ""
"6102" "YPL068C" "insignificant" ""
"6103" "YPL069C" "insignificant" "BTS1"
"6104" "YPL070W" "cluster2" "MUK1"
"6105" "YPL071C" "cluster2" ""
"6106" "YPL072W" "cluster2" "UBP16"
"6107" "YPL073C" "insignificant" ""
"6108" "YPL074W" "insignificant" "YTA6"
"6109" "YPL075W" "insignificant" "GCR1"
"6110" "YPL076W" "insignificant" "GPI2"
"6111" "YPL077C" "cluster2" ""
"6112" "YPL078C" "insignificant" "ATP4"
"6113" "YPL079W" "cluster7" "RPL21B"
"6114" "YPL080C" "insignificant" ""
"6115" "YPL081W" "cluster6" "RPS9A"
"6116" "YPL082C" "cluster1" "MOT1"
"6117" "YPL083C" "insignificant" "SEN54"
"6118" "YPL084W" "insignificant" "BRO1"
"6119" "YPL085W" "insignificant" "SEC16"
"6120" "YPL086C" "cluster6" "ELP3"
"6121" "YPL087W" "insignificant" "YDC1"
"6122" "YPL088W" "cluster4" ""
"6123" "YPL089C" "cluster2" "RLM1"
"6124" "YPL090C" "cluster7" "RPS6A"
"6125" "YPL091W" "cluster2" "GLR1"
"6126" "YPL092W" "insignificant" "SSU1"
"6127" "YPL093W" "cluster6" "NOG1"
"6128" "YPL094C" "cluster5" "SEC62"
"6129" "YPL095C" "insignificant" "EEB1"
"6130" "YPL096C-A" "insignificant" "ERI1"
"6131" "YPL096W" "insignificant" "PNG1"
"6132" "YPL097W" "cluster2" "MSY1"
"6133" "YPL098C" "insignificant" "MGR2"
"6134" "YPL099C" "insignificant" "INA17"
"6135" "YPL100W" "insignificant" "ATG21"
"6136" "YPL101W" "insignificant" "ELP4"
"6137" "YPL102C" "insignificant" ""
"6138" "YPL103C" "insignificant" "FMP30"
"6139" "YPL104W" "cluster2" "MSD1"
"6140" "YPL105C" "insignificant" "SYH1"
"6141" "YPL106C" "insignificant" "SSE1"
"6142" "YPL107W" "insignificant" ""
"6143" "YPL108W" "insignificant" ""
"6144" "YPL109C" "cluster3" ""
"6145" "YPL110C" "cluster2" "GDE1"
"6146" "YPL111W" "cluster4" "CAR1"
"6147" "YPL112C" "cluster1" "PEX25"
"6148" "YPL113C" "cluster9" ""
"6149" "YPL114W" "insignificant" ""
"6150" "YPL115C" "insignificant" "BEM3"
"6151" "YPL116W" "cluster2" "HOS3"
"6152" "YPL117C" "cluster5" "IDI1"
"6153" "YPL118W" "insignificant" "MRP51"
"6154" "YPL119C" "cluster8" "DBP1"
"6155" "YPL119C-A" "insignificant" ""
"6156" "YPL120W" "cluster2" "VPS30"
"6157" "YPL121C" "insignificant" "MEI5"
"6158" "YPL122C" "insignificant" "TFB2"
"6159" "YPL123C" "cluster8" "RNY1"
"6160" "YPL124W" "cluster2" "SPC29"
"6161" "YPL125W" "insignificant" "KAP120"
"6162" "YPL126W" "cluster6" "NAN1"
"6163" "YPL127C" "cluster2" "HHO1"
"6164" "YPL128C" "insignificant" "TBF1"
"6165" "YPL129W" "insignificant" "TAF14"
"6166" "YPL130W" "insignificant" "SPO19"
"6167" "YPL131W" "cluster7" "RPL5"
"6168" "YPL132W" "insignificant" "COX11"
"6169" "YPL133C" "insignificant" "RDS2"
"6170" "YPL134C" "insignificant" "ODC1"
"6171" "YPL135C-A" "insignificant" ""
"6172" "YPL135W" "insignificant" "ISU1"
"6173" "YPL136W" "insignificant" ""
"6174" "YPL137C" "insignificant" "GIP3"
"6175" "YPL138C" "cluster1" "SPP1"
"6176" "YPL139C" "insignificant" "UME1"
"6177" "YPL140C" "cluster1" "MKK2"
"6178" "YPL141C" "cluster2" "FRK1"
