"GeneID" "Cluster"
"YBR223W-A" "YBR223W-A" "insignificant"
"YBR224W" "YBR224W" "insignificant"
"YBR225W" "YBR225W" "insignificant"
"YBR227C" "YBR227C" "insignificant"
"YBR228W" "YBR228W" "insignificant"
"YBR229C" "YBR229C" "insignificant"
"YBR230C" "YBR230C" "insignificant"
"YBR230W-A" "YBR230W-A" "insignificant"
"YBR231C" "YBR231C" "insignificant"
"YBR232C" "YBR232C" "insignificant"
"YBR233W" "YBR233W" "insignificant"
"YBR233W-A" "YBR233W-A" "insignificant"
"YBR234C" "YBR234C" "insignificant"
"YBR235W" "YBR235W" "insignificant"
"YBR236C" "YBR236C" "insignificant"
"YBR237W" "YBR237W" "insignificant"
"YBR238C" "YBR238C" "insignificant"
"YBR239C" "YBR239C" "insignificant"
"YBR240C" "YBR240C" "insignificant"
"YBR241C" "YBR241C" "insignificant"
"YBR242W" "YBR242W" "insignificant"
"YBR243C" "YBR243C" "insignificant"
"YBR244W" "YBR244W" "insignificant"
"YBR245C" "YBR245C" "insignificant"
"YBR246W" "YBR246W" "insignificant"
"YBR247C" "YBR247C" "insignificant"
"YBR248C" "YBR248C" "insignificant"
"YBR249C" "YBR249C" "insignificant"
"YBR250W" "YBR250W" "insignificant"
"YBR251W" "YBR251W" "insignificant"
"YBR252W" "YBR252W" "insignificant"
"YBR253W" "YBR253W" "insignificant"
"YBR254C" "YBR254C" "insignificant"
"YBR255C-A" "YBR255C-A" "insignificant"
"YBR255W" "YBR255W" "insignificant"
"YBR256C" "YBR256C" "insignificant"
"YBR257W" "YBR257W" "insignificant"
"YBR258C" "YBR258C" "insignificant"
"YBR259W" "YBR259W" "insignificant"
"YBR260C" "YBR260C" "insignificant"
"YBR261C" "YBR261C" "insignificant"
"YBR262C" "YBR262C" "insignificant"
"YBR263W" "YBR263W" "insignificant"
"YBR264C" "YBR264C" "insignificant"
"YBR265W" "YBR265W" "insignificant"
"YBR266C" "YBR266C" "insignificant"
"YBR267W" "YBR267W" "insignificant"
"YBR268W" "YBR268W" "insignificant"
"YBR269C" "YBR269C" "insignificant"
"YBR270C" "YBR270C" "insignificant"
"YBR271W" "YBR271W" "insignificant"
"YBR272C" "YBR272C" "insignificant"
"YBR273C" "YBR273C" "insignificant"
"YBR274W" "YBR274W" "insignificant"
"YBR275C" "YBR275C" "insignificant"
"YBR276C" "YBR276C" "insignificant"
"YBR277C" "YBR277C" "insignificant"
"YBR278W" "YBR278W" "insignificant"
"YBR279W" "YBR279W" "insignificant"
"YBR280C" "YBR280C" "insignificant"
"YBR281C" "YBR281C" "insignificant"
"YBR282W" "YBR282W" "insignificant"
"YBR283C" "YBR283C" "insignificant"
"YBR284W" "YBR284W" "insignificant"
"YBR285W" "YBR285W" "insignificant"
"YBR286W" "YBR286W" "insignificant"
"YBR287W" "YBR287W" "insignificant"
